price,bedrooms,bathrooms,addr,lat,lng
"6,250",3,2,1485 5th Ave #8A,40.802754,-73.944423
"2,700",2,1,1437 1st Ave #4FS,40.7695628,-73.9549404
"3,649",2,1,77 W 68th St #3A,40.7748123,-73.9804384
"3,300",1,1,10 Morton St #6A,40.731173,-74.0035589
"2,700",1,3,310 E 23rd St #12C,40.7374195,-73.9804955
"1,650",1,1,609 W 186th St #42,40.8527998,-73.9319223
"3,999",2,1,77 W 68th St #2B,40.7748123,-73.9804384
"1,900",1,3,503 E 83rd St #1-W,40.7739322,-73.9479267
"3,400",3,1,767 9th Ave #3N,40.764509,-73.9885613
"2,400",1,3,321 E 48th St #2E,40.7533596,-73.9682753
"6,749",3,3,65 W 70th St #6E,40.7760977,-73.9793291
"2,495",1,1,876 Lexington Ave #2A,40.7663683,-73.9654606
"3,500",2,1,35 Christopher St #1A,40.733979,-74.00147
"2,429",1,1,419 E 82nd St #4C,40.7739853,-73.9500709
"3,000",2,2,309 E 108th St #5H,40.7917808,-73.9406605
"2,550",1,3,222 E 35th St #2K,40.7457674,-73.9766925
"2,595",1,3,1167 2nd Ave #2S,40.7622635,-73.9634949
"8,995",3,2,40 Harrison St #TH350B,40.7191115,-74.0108824
"3,290",2,1,163 Mulberry St #17,40.7198229,-73.99737
"3,895",3,1,220 E 95th St #5-C,33.9500002,-118.270923
"1,900",1,1,133 W 117th St #2,40.8035064,-73.9506321
"4,150",3,1,75 Orchard St #31,40.7176884,-73.990669
"2,452",1,3,100 Maiden Ln #823,40.7066721,-74.007157
"3,225",1,1,312 11th Ave #14J,40.7530129,-74.0037394
"1,595",1,1,520 W 174th St #3D,40.8437142,-73.9350291
"3,400",3,1,E 106th St and 2nd Ave,40.7906348,-73.9424475
"3,300",1,1,344 W 47th St #3E,40.7611315,-73.9896846
"2,200",1,2,151 Lexington Ave #1-C,40.7435288,-73.9815153
"3,600",1,1,330 E 46th St #4B,39.8397769,-86.1510942
"3,500",2,1,E 100th St and 1st Ave,40.7858117,-73.9428526
"3,250",1,1,45 Carmine St #1B,40.7301018,-74.0038203
"2,895",2,1,1st Ave and E 91st St,40.7800695,-73.9470265
"3,275",1,1,139 W 75th St #8,40.7802223,-73.9788859
"5,200",1,1,530 W 30th St #36892,40.752559,-74.002736
750,2,1,515 W 175th St,40.8448756,-73.9345041
"4,200",3,2,157 E 57th St #15B,40.7605568,-73.967732
"1,950",1,2,906 Amsterdam Ave #2C,40.79955,-73.966757
"6,900",2,2,78-80 Leonard St #2E,40.7171762,-74.0051431
"3,999",2,1,W 31st St and Ave Of The Americas,40.747893,-73.9891689
"3,150",4,1,973 Amsterdam Ave #2N,40.8014866,-73.9646297
"1,795",1,2,3333 Broadway #E22J,40.819674,-73.9570143
"2,100",1,1,485 Columbus Ave #1A,40.784643,-73.9731453
"9,200",4,3,147 W 79th St #1516,40.7828925,-73.9770543
"4,300",1,1,145 4th Ave #6,40.6794318,-73.9813252
"2,150",1,1,29 Cooper St #4A,40.8675318,-73.9240759
"4,100",2,1,11 W 31st St #23,40.7471282,-73.9869043
"2,265",1,1,324 E 61st St #4RE,40.7612715,-73.9623158
"3,500",2,1,101 W 86th St #4D,40.7868061,-73.9722046
"7,750",4,2,401 E 62nd St #2B,40.7614742,-73.9601642
"2,200",2,1,2816 Frederick Douglass Blvd #6F,40.8256595,-73.9395208
"3,400",2,1,401 W 56th St #3F,40.767568,-73.9864737
"2,699",1,1,82 E 3rd St #4A,35.0535424,-85.3087985
"8,500",1,1,800 5th Ave #29G,40.7656117,-73.9715995
"3,800",2,1,401 W 56th St #3C,40.767568,-73.9864737
"4,200",1,1,50 Franklin St #2A,40.717182,-74.002593
"2,250",1,2,229 E 29th St #3M,40.7422524,-73.979173
"4,100",1,1,502 Park Ave #8F,40.7633071,-73.9701458
"15,000",3,2,35-37 N Moore St #3B,40.7200069,-74.0078736
"2,900",1,2,251 E 32nd St #14,40.743849,-73.976964
"2,429",1,1,340 E 61st St #2C,40.760881,-73.961688
"3,800",2,1,300 W 53rd St #1J,40.7641487,-73.985243
"1,955",1,1,1908 3rd Ave #3RF,40.6548922,-74.0073831
"2,979",2,1,242 W 109th St #2A,40.8029657,-73.9662363
"3,204",2,1,100 Maiden Ln #2009,40.7066721,-74.007157
"5,042",1,1,82 W 12th St #5D,40.7356712,-73.9975026
"4,195",2,2,342 E 8th St #4G,40.7247368,-73.9789024
"3,710",1,1,480 Main St #28992,41.6798247,-69.9564946
"4,148",3,1,500 Cathedral Pkwy #2E,40.8029872,-73.9642544
"3,420",1,2,215 E 96th St #34842,40.7851883,-73.947968
"2,400",1,1,319 E 73rd St #3C,40.7691771,-73.9565893
"2,040",2,1,1908 3rd Ave #4FN,40.6548922,-74.0073831
"7,995",2,2,35 Bethune St #5B,40.7367848,-74.0076567
"5,550",2,2,420 E 58th St #15B,40.7584214,-73.9616485
"2,995",1,1,301 E 53rd St #1R,40.7567215,-73.9667093
"5,585",1,1,56 W 11th St #PHE,40.734796,-73.9973044
"1,800",1,2,2731 Broadway #6B,40.8003351,-73.9684518
"1,995",1,2,276 W 119th St #2D,40.8059836,-73.9535042
"1,895",1,2,367 W 35th St #20,40.754033,-73.99516
"2,800",1,1,195 E 4th St #14,33.7719996,-118.1908346
"9,870",3,3,450 W 42nd St #31523,40.7588966,-73.9944115
"3,350",1,1,20 West St #16J,40.7062159,-74.0156972
"4,995",3,2,226 E 70th St #5B,40.7676037,-73.960124
"3,100",1,1,307 W 83rd St #2B,40.787276,-73.9795989
"6,000",3,2,E 31st St and Lexington Ave,40.744495,-73.9811168
"5,325",1,2,30 W 18th St #4F,40.7390497,-73.993548
"3,795",2,1,1160 3rd Ave #10D,40.6550232,-74.0072389
"3,295",1,2,60 E 12th St #K1,48.4122754,-97.4102484
"3,995",2,1,123 E 54th St #6C,40.7595081,-73.9711441
"2,095",1,2,530 2nd Ave #3G,40.7418903,-73.9776244
999,3,1,566 W 162nd St #NY,40.8367647,-73.9416102
"4,395",1,1,300 Mercer St #31B,40.7302424,-73.9934923
"3,350",1,1,43 W 88th St #3,40.7874265,-73.9698337
"2,800",1,2,10 Park Ave #17C,40.7475731,-73.9815103
"1,970",1,1,137 W 137th St #4E,40.81634,-73.9415603
"2,800",2,1,Clinton St and Stanton St,40.7202397,-73.9844817
"2,378",1,1,54 W 106th St #1B,40.798581,-73.962053
"2,775",1,1,420 E 66th St #2G,40.7633828,-73.9578793
"4,650",1,2,116 John St #1903,40.7074594,-74.0058924
"3,695",1,1,116 John St #2012,40.7074594,-74.0058924
"3,295",1,1,116 John St #1907,40.7074594,-74.0058924
"14,000",2,3,101 Warren St #2050,40.715626,-74.011178
"2,495",1,1,714 9th Ave,40.7625816,-73.9892679
"5,295",2,2,145 E 27th St #8P,40.7417859,-73.9820011
"3,700",1,1,W 22nd St and 7th Ave,40.7434267,-73.9961458
"4,595",2,1,200 E 33rd St #29G,40.7447573,-73.978369
"4,795",2,2,666 Greenwich St #438,40.7320632,-74.0079593
"2,995",1,1,23 W 116th St #6F,40.8013012,-73.9474919
"4,200",1,1,250 W 19th St #6F,40.7421019,-73.9989642
"3,195",2,1,176 Thompson St #5C,40.7277319,-73.9999654
"4,495",2,1,190 W 10th St #4B,40.7340328,-74.0034111
"3,995",1,1,201 E 83rd St #3D,40.7768721,-73.9550468
"8,300",2,2,447 W 18th St #2C,40.744482,-74.005435
"4,795",2,1,200 E 33rd St #27J,40.7447573,-73.978369
"3,000",1,1,161 W 54th St #504,40.7635778,-73.9809779
"4,295",3,1,225 W End Ave #23,40.7788025,-73.9855853
"3,500",1,1,98 Macdougal St #5,40.7289994,-74.0012456
"2,895",2,1,413 E 70th St #7,40.7662195,-73.9557735
"2,600",1,2,12 E 86th St #340,40.7806894,-73.9595387
"2,500",1,2,316 W 14th St #16,40.7399376,-74.0035681
"3,000",1,1,310 W 98th St #1R,40.7967174,-73.9731124
"2,195",1,2,111 Sullivan St #202,40.725824,-74.002568
"2,350",1,1,235 E 84th St #35,40.7771325,-73.9534502
"2,650",2,1,216 W 108th St #3EF,40.8020049,-73.9658924
"6,995",2,2,2 Columbus Ave #16B,40.7695424,-73.9850755
"2,895",1,2,311 W 50th St #6D,40.762887,-73.986922
"3,500",2,1,164 E 37th St #8D,40.7477179,-73.9772273
"2,525",1,1,534 E 85th St #3G,40.7745078,-73.9464176
"4,000",1,1,130 Water St #6L,40.7057895,-74.0071687
"6,400",2,1,87 Franklin St #4,40.7178633,-74.0048831
"3,485",3,2,2067 Adam Clayton Powell Jr Blvd #2B,40.8077919,-73.9486981
"1,825",1,1,328 E 95th St #29-330,40.782748,-73.946243
"3,650",2,1,E 3rd St and Ave B,40.7226831,-73.9829783
"4,800",1,1,200 Chambers St #3P,40.7167519,-74.0123288
"3,995",2,1,176 E 3rd St #1G,40.6538161,-82.3076442
"8,500",1,2,522 W 37th St,40.7568389,-73.999141
"2,400",1,2,20 West St #43D,40.7062159,-74.0156972
"3,495",1,1,345 E 93rd St #10B,40.7818656,-73.946292
"4,500",1,1,99 Battery Pl #26E,40.7076577,-74.0166363
"3,450",1,2,299 W 12th St #7H,40.7377431,-74.0052925
"3,195",1,2,333 Rector Pl #307,40.7096944,-74.0173131
"11,000",4,3,24 E 35th St #2,40.748016,-73.9819949
"2,350",1,2,340 E 53rd St #B,40.7559267,-73.9656428
"2,600",1,1,Bedford St and Carmine St,40.7298646,-74.003972
"3,275",1,1,107 Saint Marks Pl #3H,40.7272635,-73.9840525
"2,900",1,1,114 Ridge St #3F,42.4267612,-71.1589672
"11,300",2,2,130 W 19th St #THF,40.7409309,-73.9962012
"5,900",3,2,617 E 11th St #C3,40.7271959,-73.9784875
"3,500",1,1,225 E 57th St #14A,40.7600805,-73.966471
"6,300",2,2,255 E 49th St #15D,40.7545711,-73.969248
"1,799",1,1,1662 Park Ave #4S,40.8002822,-73.942945
"4,495",3,1,206 E 26th St #1A,40.7403644,-73.9813029
"3,050",2,1,307 E 77th St #2E,40.7719939,-73.9554607
"1,718",1,1,302 W 114th St #2D,40.803178,-73.9569317
"2,300",1,2,449 2nd Ave #1D,40.7395971,-73.9799936
"2,300",2,1,599 W 176th St #55,40.8460764,-73.935699
"2,095",1,1,260 Audubon Ave #25C,40.8472511,-73.9338283
"3,895",2,2,131 E 83rd St #6F,40.7777321,-73.9571508
"2,500",1,1,114 W 71st St #4R,40.7768042,-73.9800397
"2,895",2,1,10th Ave and W 46th St,40.7621935,-73.9936126
"3,850",1,1,201 E 19th St #10L,40.7363467,-73.9843658
"2,708",1,1,342 E 55th St #6D,40.7571495,-73.9647276
"3,700",2,1,W 55th St and 7th Ave,40.7642247,-73.9809935
"2,500",1,1,354 E 77th St #3-C,40.771096,-73.9540869
"2,800",1,1,268 East Broadway #15X,40.7149801,-73.9850217
"3,150",2,1,350 E 30th St #1CC,40.7410941,-73.9759028
"3,150",2,1,510 W 57th St #2,40.7691086,-73.9892859
"5,800",3,2,Desbrosses St and Washington St,40.7235224,-74.0103436
"3,400",2,1,130 Water St #7A,40.7057895,-74.0071687
"6,450",3,2,180 W 22nd St #10,40.7432166,-73.9960368
"3,599",2,1,76 W 69th St,40.7753289,-73.979931
"2,750",1,1,163 Chrystie St #9,40.7206728,-73.9928878
"3,400",1,1,307 Mott St #3B,40.7252152,-73.9941765
"6,700",4,2,222 E 39th St #21G,40.7481374,-73.9749155
"2,800",1,2,124 Bank St #J,45.4193147,-75.7004497
"6,500",3,2,29 7th Ave #4,40.7373632,-74.0002019
"3,800",2,1,206 W 104th St #5,40.7990353,-73.9670974
"5,900",3,1,2nd Ave and E 3rd St,40.7255879,-73.989893
"4,700",3,2,506 E 84th St #3,40.7741842,-73.9475321
"4,800",1,2,315 7th Ave #8D,40.7469664,-73.9932226
"3,950",2,1,312 E 30th St #16B,40.7417751,-73.9770681
"3,022",3,1,3143 Broadway #2F,40.8141911,-73.9598515
"5,100",3,2,317 2nd Ave #6,40.7351984,-73.9832312
"4,880",2,2,S End Ave and Liberty St,40.7115341,-74.0157427
"3,850",1,1,20 Waterside Plz #200602,40.7368664,-73.972711
"4,000",1,1,801 Amsterdam Ave #5E,40.796088,-73.9685192
"4,550",1,1,351 E 84th St #19C,40.7760082,-73.9504399
"2,250",1,1,202 W 96th St #3D,40.7940197,-73.971031
"2,099",1,1,424 E 77th St #4D,40.7703659,-73.9525744
"2,800",3,1,65 Nagle Ave #3B,40.8598376,-73.9287767
"1,575",1,2,616 W 207th St #1C,40.8679694,-73.9215647
"3,300",1,1,332 E 14th St #1B,40.7316074,-73.9837704
"3,200",1,2,20 Pine St #2010,44.4797523,-73.2148957
"2,600",1,1,240 E 52nd St #5R,40.7562617,-73.9684916
"5,495",2,2,45 W 60th St,40.76992,-73.9838182
"2,495",1,1,327 E 101st St #4B,40.7869811,-73.9432708
"3,500",2,1,33 Canal St #3,40.7147687,-73.9908483
"1,850",1,2,222 1st Ave #5,40.7308232,-73.982653
"2,550",1,1,175 Ludlow St #5,40.7219042,-73.9876547
"2,500",1,2,227 E 11th St #1R,40.7309827,-73.9873399
"4,400",1,2,295 Church St #3,41.4924961,-73.054302
"2,350",1,1,14 Morton St #3R,40.7311281,-74.0036833
"6,265",2,2,89 Murray St #29718,40.7151704,-74.0116009
"5,600",3,2,443 E 9th St #2,40.7275062,-73.9829468
"3,185",2,1,360 E 50th St #3D,40.7538733,-73.9666138
"2,625",1,1,E 30th St and 3rd Ave,40.7431951,-73.9799523
"2,150",1,1,73 1st Ave #NINE,40.725575,-73.9871205
"3,300",2,1,219 Avenue A #5-R,40.7301415,-73.9807172
"3,800",4,1,605 W 142nd St #32,40.8250058,-73.9524435
"1,950",1,2,443 E 6th St #2,30.2666563,-97.7384758
"4,250",3,1,210 E 10th St #1,40.7292969,-73.9861813
"2,500",1,2,58 W 58th St #14D,40.7645553,-73.9763
"3,095",1,1,311 E 72nd St #12A,40.7687646,-73.9575911
"2,850",1,1,5 Cornelia St #5A,40.7317948,-74.0015065
"6,500",2,2,40 Central Park S #6F,35.434219,-97.4078234
"3,295",1,1,311 E 72nd St #7-D,40.7687646,-73.9575911
"3,200",1,1,212 E 47th St #14J,40.7535354,-73.9715708
"2,050",1,1,10 W 135th St #10T,40.8125659,-73.938853
"2,500",2,1,408 W 130th St #40A,40.8143405,-73.9517829
"4,150",2,1,393 2nd Ave #4,40.737749,-73.9813233
"3,750",1,1,300 W 21st St #5,40.7440541,-73.9998827
"2,400",1,2,136 E 56th St #3C,40.7601391,-73.9700515
"3,590",3,2,910 Columbus Ave #2A,40.7984511,-73.9638474
"3,200",1,1,250 S End Ave #12G,34.0579315,-117.7239316
"3,345",1,1,120 W 23rd St #2B,40.7429816,-73.9937287
"2,150",1,2,235 W 63rd St #3D,40.773842,-73.987381
"5,133",3,2,134 E 28th St #2,40.7423541,-73.9821478
"2,000",2,1,304-306 W 109th St #2,40.8037841,-73.9679153
"4,995",3,2,20 Orchard St,40.7152712,-73.9914405
"3,700",1,1,260 Elizabeth St #3,40.7238417,-73.9934879
"1,675",3,2,E 95th St and Clarkson Ave,40.660027,-73.9217892
"2,595",1,1,2025 Broadway #8B,40.7770975,-73.9824679
"3,695",2,1,365 W 52nd St #2F,40.7644916,-73.9872502
"4,000",2,1,160 Bleecker St #9DE,40.728434,-74.0001734
"3,100",2,1,151 Mott St #3,40.7194535,-73.9965396
"3,500",2,1,401 W 47th St #17,40.7619072,-73.9905611
"2,650",1,2,213 W 13th St #D,40.7383404,-74.0009257
"4,150",2,1,E 6th St and Ave B,40.7244971,-73.9816337
"2,100",1,2,331 W 87th St #6,40.7902791,-73.9785527
"1,850",3,2,1st Ave and E 23rd St,40.7368841,-73.9785259
"1,450",2,1,333 E 45th St,40.751363,-73.9692226
"2,200",1,1,274 E 3rd St #1A,33.7705101,-118.1897425
"1,999",1,1,48 Orchard St #1D,41.0423977,-73.5979519
"4,500",2,2,159 W 53rd St #24B,40.7628311,-73.9816164
"2,928",1,1,330 W 58th St #11C,40.7677127,-73.9836472
"2,583",1,1,336 E 81st St #3H,40.7739813,-73.9529665
"6,500",4,2,106 Fulton St #13A,40.7097029,-74.0070071
"12,000",3,2,23 Leonard St #5,40.718724,-74.00757
"5,500",3,2,106 Fulton St #13F,40.7097029,-74.0070071
"2,200",2,1,120 Vermilyea Ave #D51,40.8667223,-73.9217257
"2,100",2,1,364 W 116th St #1B,40.8050635,-73.9575293
"3,800",2,2,698 10th Ave #PHB,40.7637886,-73.9920724
"3,300",2,1,409 E 6th St #1-C,30.266723,-97.7390025
"4,308",3,1,160 Waverly Pl #10,40.7333694,-74.0014136
"2,125",1,1,457 W 57th St #1409,40.7689654,-73.9875472
"3,995",1,1,48 E 83rd St #3,40.778506,-73.9599
"2,350",1,1,201 E 75th St #5D,40.7716648,-73.9588503
"5,169",2,2,155 Attorney St #6F,40.7205671,-73.9836307
"4,145",2,1,224 W 21st St #7,40.743094,-73.997885
"9,996",3,2,252 W 76th St #1-G,40.7820845,-73.9821328
"2,400",1,1,14 Avenue A #516,40.6249565,-73.999009
"4,000",1,2,58 W 87th St #A,41.7362779,-87.6265173
"9,995",3,2,345 W 58th St #11JK,40.7687435,-73.9845018
"3,690",1,1,85 4th Ave #3AA,40.6815355,-73.979931
"3,438",1,1,365 W End Ave #1E,40.7833754,-73.9823645
"2,450",1,1,127 W 81st St #A,40.7837957,-73.9753056
"3,995",3,2,609 W 137th St #63,40.8221373,-73.9553662
"2,300",1,1,347 E 82nd St #302,40.7747388,-73.9518186
"2,095",1,1,141 Essex St #1B,40.7204555,-73.987522
"1,900",1,1,1132 1st Ave #4D,40.7615373,-73.9602123
"3,390",2,1,307 E 6th St #2B,30.2671151,-97.7401982
"3,100",1,1,469 W 57th St #2C,40.7692072,-73.9880154
"1,750",1,1,729 W 186th St #1D,40.8539432,-73.9356652
"3,295",2,1,157 W 105th St #4ER,40.7996546,-73.9653589
"2,800",1,1,312 W 23rd St #1G,40.7453292,-73.9992088
"5,077",2,2,155 Attorney St #5F,40.7205671,-73.9836307
"5,940",5,2,207 W 107th St #1W,40.8016357,-73.9659158
"4,445",2,1,220 E 22nd St #3MM,40.7375811,-73.9827292
"3,595",1,1,50 Prince St #3D,40.7233245,-73.9959128
"2,611",1,1,240 W 73rd St #1005-B,40.7796949,-73.9826449
"3,900",2,1,184 Lexington Ave #14F,40.744911,-73.9811205
"5,095",1,1,410 E 13th St #6C,38.8709542,-99.3239195
"4,200",3,1,510 Amsterdam Ave #5C,40.7868909,-73.975962
"1,875",1,1,100 Cooper St #6B,40.8689103,-73.9212468
"3,300",2,1,1288 1st Ave #2FN,40.7659528,-73.9569809
"2,250",1,1,147 W 117th St #1,41.6814235,-87.6269909
"3,500",1,1,405 E 56th St #1-A,40.7574637,-73.962531
"5,850",1,1,108 Wooster St #4-G,40.7246587,-74.0003977
"2,450",1,1,144 E 22nd St #2E,40.7383268,-73.984547
"2,450",1,1,321 W 54th St #501,40.7655946,-73.9856515
"3,200",1,1,76 W 86th St #2F,40.7861984,-73.9719817
"7,285",2,2,605 W 42nd St #3A,40.7610749,-73.9984175
"2,000",1,1,48 W 138th St #5I,40.8153953,-73.93846
"2,982",1,1,605 W 42nd St #14C,40.7610749,-73.9984175
"3,300",3,1,311 W 95th St #5D,40.7951657,-73.9745394
"5,160",1,1,605 W 42nd St #1B,40.7610749,-73.9984175
"16,500",3,3,301 E 61st St #2,40.7618178,-73.9631515
"7,900",3,2,330 E 38th St #37FG,40.7462466,-73.9725283
"9,475",3,3,530 W 30th St #36897,40.752559,-74.002736
"3,600",2,1,350 E 30th St #3L,40.7410941,-73.9759028
"2,995",4,1,500 W 143rd St #32,40.8241324,-73.9492613
"3,200",1,1,1134 1st Ave #6-R,40.7616011,-73.9601845
"2,500",1,1,420 E 64th St #E12B,40.7620021,-73.9584776
"2,500",1,1,323 E 21st St #2D,40.7362157,-73.9805245
"2,525",1,1,534 E 88th St #5F,40.776363,-73.9446307
"2,295",1,1,103 Macdougal St #12,40.729795,-74.001043
"2,500",1,1,439 E 6th St #2F,42.1329449,-80.0750616
"2,850",2,1,630 E 9th St #7,40.72551,-73.979101
"3,600",1,1,1 Horatio St #4,40.7388723,-74.0036176
"1,950",1,1,1654 3rd Ave #14,40.6549367,-74.0073342
"2,575",2,1,205 W 102nd St #5C,40.7983095,-73.9680739
"2,995",1,1,207 E 14th St #2B,40.7332341,-73.9863498
"2,795",1,1,547 2nd Ave #3R,40.7425721,-73.9778329
"2,800",1,1,105 W 55th St #5E,40.7634409,-73.9786028
"2,595",2,1,511 E 73rd St #9,40.7673661,-73.9522933
"1,895",1,1,486 E 74th St #2B,40.7683989,-73.9538069
"2,089",1,1,115 W 106th St #3A,40.7998165,-73.9635384
"4,200",2,2,304 W 114th St #1B,40.8032214,-73.95701
"1,895",1,1,233 E 111th St #18,40.7943245,-73.940835
"8,560",2,2,18 E 64th St #3R,40.7668043,-73.969878
"4,250",3,1,716 10th Ave #2,40.7641053,-73.9915359
"3,600",1,1,85 E End Ave #7G,44.2391689,-94.9671514
"2,295",1,1,426 W 49th St #4D,40.7632136,-73.9907438
"3,300",1,1,101 W 12th St #3X,40.7363919,-73.9980059
"2,900",1,1,420 E 55th St #4G,40.7562238,-73.962506
"4,500",1,1,200 E 61st St #4F,40.7625289,-73.9654889
"3,138",1,1,360 W 34th St #8D,40.7529766,-73.9958918
"2,600",1,1,20 West St #33G,40.7062159,-74.0156972
"2,261",1,1,208 W 23rd St #801,30.1900325,-85.6629476
"7,800",2,3,25 Murray St #4J,40.7138634,-74.0083967
"2,250",1,1,265 E 78th St #14C,40.7729529,-73.9557973
"15,000",3,2,63 W 17th St #9A,40.7393092,-73.994929
"4,700",1,2,50 W 34th St #6A8,40.749431,-73.9874758
"3,095",2,1,265 E 78th St #15A,40.7729529,-73.9557973
"4,646",1,1,77 W 24th St #H20,40.7435617,-73.9918929
"3,950",1,1,535 W 43rd St #NORTH14D,40.761198,-73.9966464
"5,795",1,1,1930 Broadway #8H,40.772445,-73.9816427
"3,750",2,1,39 Christopher St #5A,40.7339022,-74.0015554
"3,000",1,1,241 W 13th St #5,40.7387959,-74.0018715
"3,295",1,1,320 E 46th St #16F,40.7517764,-73.9694704
"2,444",1,1,560 W 43rd St #10B,40.7612165,-73.9977236
"2,100",1,1,154 Orchard St #14,40.7207582,-73.9886032
"3,825",1,1,320 W 38th St #511,40.7550882,-73.9930382
"2,276",1,1,336 E 81st St #2C,40.7739813,-73.9529665
"1,995",1,1,282 Cabrini Blvd #6J,40.8561886,-73.9377648
"3,479",2,1,100 Maiden Ln #1903,40.7066721,-74.007157
"4,200",1,1,77 W 24th St #10H,40.7435617,-73.9918929
"2,895",1,1,21 West St #3G,40.7063636,-74.015617
"3,350",1,1,242 W 21st St #4B,40.743322,-73.998436
"15,000",2,2,101 W 67th St #2A,40.7747807,-73.9812945
"3,700",3,2,223 W 121st St #2,40.8070815,-73.9513071
"21,500",2,2,800 5th Ave #32F,40.7656117,-73.9715995
"3,600",1,1,55 Morton St #4F,40.7309732,-74.0058531
"3,550",2,1,538 E 89th St #2W,40.7770207,-73.9442067
"4,800",3,2,369 W 126th St #6THFLOOR,40.812011,-73.952864
"5,100",3,1,149 Sullivan St #2A,40.7271438,-74.0015346
"3,800",2,1,333 E 82nd St #1,40.7749014,-73.9522405
"16,000",5,4,E 81st St and Lexington Ave,40.776275,-73.957936
"20,000",3,4,96 Barrow St,40.731923,-74.007295
"1,950",1,1,342 W 56th St #2B,40.7666676,-73.9853871
"3,800",1,1,200 E 72nd St #32D,40.7693746,-73.9602924
"3,500",1,2,257 W 117th St #4H,40.8048715,-73.9537086
"5,990",2,2,40 Broad St #23H,40.7060375,-74.0117772
"3,325",1,1,520 W 43rd St #18-G,40.7606418,-73.9962596
"3,500",1,1,40 Broad St #24C,40.7060375,-74.0117772
"4,000",1,1,1 Irving Pl #G7H,40.7348011,-73.9890846
"2,500",1,1,135 E 54th St #5A,40.7592574,-73.970743
"3,100",1,1,145 E 16th St #15J,40.735007,-73.9863155
"8,795",3,3,351 E 84th St #7D,40.7760082,-73.9504399
"5,913",2,2,305 E 86th St #12PE,40.7779763,-73.9508573
"42,000",5,5,155 W 11th St #6,40.7365354,-74.000562
"2,695",1,1,20 Exchange Pl #631,40.8772382,-74.1252896
"2,750",1,1,307 E 44th St #324,40.7509514,-73.9703725
"9,000",2,2,418 E 59th St #35A,40.7589959,-73.9612423
"2,613",1,1,100 Maiden Ln #1014,40.7066721,-74.007157
"2,950",1,1,106 Central Park S #20,40.7656667,-73.9766622
"4,800",2,1,315 E 51st St #4B,40.7554019,-73.967228
"9,300",4,3,175 W 72nd St #2EE,40.7786721,-73.9810427
"4,198",4,2,509 W 110th St #1R,40.8035179,-73.964404
"5,250",1,1,4 E 12th St #4THFLOOR,39.0999376,-94.5831706
"4,200",1,1,29 King St,40.7279552,-74.0040878
"2,375",1,1,328 E 11th St #2,40.7296175,-73.9850051
"1,950",1,1,171 E 90th St #1A,40.7818082,-73.9525983
"3,099",3,1,58 Henry St #R8,40.7127698,-73.9950755
"2,500",2,1,560 W 162nd St #3,40.836716,-73.9420899
"4,700",1,1,21 E 1st St #303,43.6431159,-76.085342
"5,417",2,2,305 E 86th St #5GE,40.7779763,-73.9508573
"6,443",3,2,560 W 43rd St #10J,40.7612165,-73.9977236
"2,500",1,1,4 Lexington Ave #2S,40.7388478,-73.9857203
"2,100",1,1,220 E 87th St #3C,40.7789572,-73.9527434
"6,800",2,2,450 W 17th St #1208,40.7436578,-74.0063783
"4,900",3,2,401 E 89th St #12,40.7788103,-73.9473255
"2,100",1,1,430 E 13th St #REAR8,40.7300261,-73.9819945
"3,300",1,1,382 Central Park W #14H,40.79355,-73.9656471
"12,600",2,2,30 Park Pl #50B,40.7130997,-74.0090048
"3,395",1,1,111 Fulton St #416,40.7099264,-74.0065609
"3,000",2,1,430 W 34th St,40.7536833,-73.9975767
"4,795",2,1,2nd Ave and E 75th St,40.7707549,-73.9569377
"8,800",2,2,20 5th Ave #6C,40.732785,-73.9963495
"2,800",2,1,50 W 29th St #24,40.7462611,-73.9896677
"3,650",2,1,310 W 55th St #17,40.7655515,-73.9846206
"2,500",1,1,92 7th Ave #10H,40.7397342,-73.9991581
"2,995",1,1,299 W 12th St #5A,40.7377431,-74.0052925
"2,850",1,1,222 W 16th St #3S,40.7402505,-73.9999953
"1,680",1,1,213 E 118th St #1F,40.7990949,-73.9381922
"6,500",2,1,20 5th Ave #14,40.732785,-73.9963495
"2,350",1,1,95 Orchard St #5A,40.7184809,-73.9903137
"5,595",2,2,235 E 13th St #6C,40.7322362,-73.9862485
"10,500",2,2,15 Renwick St #702,40.7248466,-74.0087133
"2,499",1,1,82 E 3rd St #BB1,35.0535424,-85.3087985
"1,800",1,1,138 W 127th St #1,40.809595,-73.9462529
"3,195",2,1,404 W 22nd St #4N,40.7458036,-74.0022081
"4,400",3,1,157 Suffolk St #301,40.7209355,-73.9853692
"4,250",1,1,222 E 19th St #12A,40.7356886,-73.9838548
"14,500",3,2,55 Wall St #910,40.7060794,-74.0093213
"30,000",5,4,823 Park Ave #7,40.7731065,-73.9618728
"5,450",1,1,239 W 10th St #4A,40.7340022,-74.0057022
"4,500",2,2,51 E Houston St #4B,40.7245547,-73.9946193
"40,000",3,3,151 E 58th St #48D,40.7615678,-73.967902
"10,500",3,2,322 W 57th St #30S,40.7667994,-73.9841263
"2,625",1,1,148 W 68th St #6C,40.7755721,-73.9829272
"6,500",2,2,32 E 76th St #703,,
"4,500",1,1,421 Hudson St #615,40.7298841,-74.0072519
"2,800",3,1,160 Wadsworth Ave #307,40.8503252,-73.9349259
"2,800",2,1,264 E 2nd St #G4,35.6640526,-97.3243723
